Order ID,Customer Name,Dish Name,Order Time,Meal Time,Customer Type,Price per Dish,Quantity,Total Revenue,Day of Week,Hour of Day,Dish Category
ORD00693,Michael Mcdonald,Fish Curry,28-03-2025 04:35,Lunch,New,150.01,2,300.02,Friday,4,Non-Veg
ORD00694,Colleen Cox,Samosa,09-03-2025 17:45,Lunch,Returning,404.64,3,1213.92,Sunday,17,Veg
ORD00695,Brian Rodriguez,Mutton Rogan Josh,03-02-2025 19:57,Dinner,Returning,258.69,1,258.69,Monday,19,Non-Veg
ORD00696,Angela Reynolds,Paneer Butter Masala,12-02-2025 19:54,Dinner,New,262.5,2,525,Wednesday,19,Veg
ORD00697,James Reilly,Chicken Biryani,15-02-2025 13:18,Dinner,Returning,288.43,4,1153.72,Saturday,13,Non-Veg
ORD00698,Michael Lucas,Samosa,05-01-2025 22:06,Breakfast,New,496.56,3,1489.68,Sunday,22,Veg
ORD00699,Stephen Lyons,Dal Makhani,07-02-2025 05:53,Lunch,New,192.37,2,384.74,Friday,5,Veg
ORD00700,Jonathan Graves,Chicken Biryani,12-03-2025 21:37,Lunch,Returning,333.96,2,667.92,Wednesday,21,Non-Veg
ORD00701,William Ibarra,Fish Curry,29-01-2025 12:39,Breakfast,New,253.42,2,506.84,Wednesday,12,Non-Veg
ORD00702,Alan Frazier,Spring Roll,11-03-2025 06:51,Breakfast,New,270.31,1,270.31,Tuesday,6,Non-Veg
ORD00703,Dawn Ellis,Dal Makhani,12-01-2025 18:41,Lunch,Returning,231.53,4,926.12,Sunday,18,Veg
ORD00704,Andre Lane,Paneer Butter Masala,04-02-2025 21:22,Breakfast,New,378.8,1,378.8,Tuesday,21,Veg
ORD00705,Hannah Rivera,Chole Bhature,23-03-2025 04:37,Dinner,New,58.06,1,58.06,Sunday,4,Veg
ORD00706,Jesse Donaldson,Tandoori Roti,27-02-2025 01:01,Breakfast,New,362.09,3,1086.27,Thursday,1,Non-Veg
ORD00707,Mr. Edward Chavez,Masala Dosa,29-01-2025 09:46,Breakfast,Returning,276.5,3,829.5,Wednesday,9,Non-Veg
ORD00708,Chad Koch,Chicken Biryani,16-01-2025 04:51,Breakfast,Returning,476.81,4,1907.24,Thursday,4,Non-Veg
ORD00709,Mandy Henderson,Fried Rice,08-03-2025 05:58,Dinner,Returning,245.15,2,490.3,Saturday,5,Non-Veg
ORD00710,Christina Taylor,Manchurian,01-02-2025 04:42,Lunch,Returning,387.55,2,775.1,Saturday,4,Non-Veg
ORD00711,Sandra Davis,Manchurian,28-03-2025 07:07,Lunch,New,152.79,2,305.58,Friday,7,Non-Veg
ORD00712,Charles Meadows,Tandoori Roti,20-01-2025 05:21,Breakfast,New,105.42,1,105.42,Monday,5,Non-Veg
ORD00713,Michael Ford,Manchurian,04-02-2025 03:37,Dinner,Returning,397.06,1,397.06,Tuesday,3,Non-Veg
ORD00714,Kevin Dixon,Paneer Butter Masala,24-02-2025 01:26,Dinner,New,344.11,1,344.11,Monday,1,Veg
ORD00715,Christina Jones,Tandoori Roti,05-01-2025 09:22,Breakfast,Returning,249.94,1,249.94,Sunday,9,Non-Veg
ORD00716,Anthony Martinez,Mutton Rogan Josh,19-02-2025 19:33,Lunch,New,142.47,1,142.47,Wednesday,19,Non-Veg
ORD00717,Mary Jackson,Pasta Alfredo,28-01-2025 09:47,Dinner,New,348.12,3,1044.36,Tuesday,9,Non-Veg
ORD00718,Robert Hernandez,Dal Makhani,26-02-2025 16:31,Dinner,New,238.47,1,238.47,Wednesday,16,Veg
ORD00719,Judy Smith,Tandoori Roti,16-02-2025 13:34,Dinner,New,177.22,1,177.22,Sunday,13,Non-Veg
ORD00720,Heather Ball,Veg Thali,15-02-2025 07:19,Dinner,New,400.08,2,800.16,Saturday,7,Veg
ORD00721,Fred Moses,Tandoori Roti,02-02-2025 13:53,Lunch,Returning,122.17,4,488.68,Sunday,13,Non-Veg
ORD00722,Vicki Stokes,Veg Thali,24-03-2025 20:42,Dinner,Returning,198.77,1,198.77,Monday,20,Veg
ORD00723,Sara Mclean,Fish Curry,02-01-2025 03:51,Breakfast,New,425.85,4,1703.4,Thursday,3,Non-Veg
ORD00724,Joseph Tyler,Chicken Biryani,14-01-2025 13:48,Dinner,New,375.6,1,375.6,Tuesday,13,Non-Veg
ORD00725,Andrea Lopez,Mutton Rogan Josh,24-03-2025 08:31,Dinner,New,255.54,3,766.62,Monday,8,Non-Veg
ORD00726,James Jones,Chicken Tikka,25-01-2025 00:59,Breakfast,New,415.93,1,415.93,Saturday,0,Non-Veg
ORD00727,Danny Shepard,Mutton Rogan Josh,19-03-2025 13:45,Lunch,Returning,241.7,1,241.7,Wednesday,13,Non-Veg
ORD00728,Anthony Terry,Samosa,09-01-2025 15:31,Breakfast,New,433.4,2,866.8,Thursday,15,Veg
ORD00729,Amy Harris,Chole Bhature,30-01-2025 21:58,Lunch,Returning,445.31,1,445.31,Thursday,21,Veg
ORD00730,Karen Anderson,Samosa,03-02-2025 22:00,Lunch,New,101.22,4,404.88,Monday,22,Veg
ORD00731,Roberta Ferguson,Chicken Tikka,29-03-2025 14:11,Lunch,Returning,360.46,4,1441.84,Saturday,14,Non-Veg
ORD00732,Vickie Richardson,Pasta Alfredo,14-03-2025 19:24,Dinner,New,100.88,1,100.88,Friday,19,Non-Veg
ORD00733,Stacy Mcguire,Samosa,31-03-2025 08:16,Breakfast,New,237.21,4,948.84,Monday,8,Veg
ORD00734,Gregory Rios,Dal Makhani,15-03-2025 00:34,Dinner,Returning,131.57,4,526.28,Saturday,0,Veg
ORD00735,Michael Li,Chole Bhature,12-03-2025 22:06,Dinner,New,438.16,2,876.32,Wednesday,22,Veg
ORD00736,Amy Mccullough,Manchurian,13-02-2025 23:18,Lunch,New,449.42,4,1797.68,Thursday,23,Non-Veg
ORD00737,Rachel Johnson,Chicken Biryani,05-01-2025 04:25,Lunch,Returning,55.56,2,111.12,Sunday,4,Non-Veg
ORD00738,Vincent Brown,Fish Curry,31-03-2025 00:14,Lunch,New,244.78,2,489.56,Monday,0,Non-Veg
ORD00739,Eric Weaver,Chole Bhature,13-02-2025 20:47,Dinner,Returning,116.89,1,116.89,Thursday,20,Veg
ORD00740,Tiffany Randolph,Fish Curry,02-01-2025 01:26,Breakfast,Returning,433.34,2,866.68,Thursday,1,Non-Veg
ORD00741,Tiffany Miller,Spring Roll,07-01-2025 19:32,Lunch,Returning,158.4,3,475.2,Tuesday,19,Non-Veg
ORD00742,Rachel Patrick,Fried Rice,05-01-2025 13:59,Breakfast,Returning,231.47,2,462.94,Sunday,13,Non-Veg
ORD00743,Ian Little,Chicken Tikka,08-01-2025 04:12,Lunch,Returning,89.61,4,358.44,Wednesday,4,Non-Veg
ORD00744,David Buchanan,Chole Bhature,10-02-2025 16:38,Breakfast,Returning,385.36,1,385.36,Monday,16,Veg
ORD00745,Amanda Love,Pasta Alfredo,10-01-2025 08:13,Lunch,New,300.71,1,300.71,Friday,8,Non-Veg
ORD00746,Jeremy Dixon,Chicken Biryani,17-03-2025 04:13,Dinner,Returning,450.55,2,901.1,Monday,4,Non-Veg
ORD00747,Richard Rogers,Fish Curry,01-03-2025 13:59,Lunch,Returning,213.5,1,213.5,Saturday,13,Non-Veg
ORD00748,Kayla Norman,Veg Thali,16-03-2025 07:51,Lunch,Returning,302.07,4,1208.28,Sunday,7,Veg
ORD00749,Kimberly Martinez,Fish Curry,07-03-2025 05:33,Lunch,Returning,101.31,2,202.62,Friday,5,Non-Veg
ORD00750,Ethan Compton,Chole Bhature,01-01-2025 04:47,Lunch,Returning,296.46,3,889.38,Wednesday,4,Veg
ORD00751,Jason Hudson,Chicken Biryani,05-03-2025 21:45,Breakfast,New,271.59,4,1086.36,Wednesday,21,Non-Veg
ORD00752,Jason Wagner,Mutton Rogan Josh,10-01-2025 17:39,Dinner,New,134.39,4,537.56,Friday,17,Non-Veg
ORD00753,Michelle Harrison,Chicken Tikka,20-01-2025 14:57,Breakfast,Returning,98.49,4,393.96,Monday,14,Non-Veg
ORD00754,Heather Morales,Manchurian,05-01-2025 05:34,Dinner,New,397.47,4,1589.88,Sunday,5,Non-Veg
ORD00755,Thomas Dodson,Fish Curry,11-02-2025 15:10,Dinner,New,483.73,1,483.73,Tuesday,15,Non-Veg
ORD00756,Jeffrey Romero,Tandoori Roti,18-02-2025 06:35,Breakfast,Returning,427.47,4,1709.88,Tuesday,6,Non-Veg
ORD00757,Sarah Simmons,Fried Rice,26-03-2025 03:19,Breakfast,New,378.72,2,757.44,Wednesday,3,Non-Veg
ORD00758,Dwayne Tucker,Pasta Alfredo,10-01-2025 10:13,Dinner,Returning,276.85,4,1107.4,Friday,10,Non-Veg
ORD00759,Katie Jackson,Dal Makhani,08-02-2025 02:35,Dinner,New,173.12,3,519.36,Saturday,2,Veg
ORD00760,Sandra Phillips,Mutton Rogan Josh,30-03-2025 08:04,Lunch,New,112.18,3,336.54,Sunday,8,Non-Veg
ORD00761,Natasha Walker,Tandoori Roti,18-03-2025 17:43,Dinner,Returning,370.34,2,740.68,Tuesday,17,Non-Veg
ORD00762,Timothy Bauer,Veg Thali,19-01-2025 06:50,Dinner,Returning,358.98,2,717.96,Sunday,6,Veg
ORD00763,Diane Gonzalez,Tandoori Roti,31-03-2025 07:45,Dinner,New,276.75,3,830.25,Monday,7,Non-Veg
ORD00764,Michael Austin,Chicken Biryani,06-03-2025 15:47,Lunch,Returning,312.26,4,1249.04,Thursday,15,Non-Veg
ORD00765,Elizabeth Robinson,Tandoori Roti,03-03-2025 08:54,Dinner,Returning,444.86,4,1779.44,Monday,8,Non-Veg
ORD00766,Sharon Burke,Paneer Butter Masala,15-03-2025 13:46,Dinner,New,61.37,2,122.74,Saturday,13,Veg
ORD00767,Dean Brown,Fish Curry,05-01-2025 19:55,Breakfast,New,170.14,2,340.28,Sunday,19,Non-Veg
ORD00768,Larry Smith,Mutton Rogan Josh,31-03-2025 12:33,Dinner,Returning,115.89,1,115.89,Monday,12,Non-Veg
ORD00769,Jennifer Robbins,Spring Roll,04-03-2025 20:37,Lunch,New,389.12,1,389.12,Tuesday,20,Non-Veg
ORD00770,Amanda Campbell,Samosa,02-02-2025 15:33,Lunch,New,327.25,2,654.5,Sunday,15,Veg
ORD00771,Jonathan Warner,Fish Curry,09-03-2025 13:49,Dinner,Returning,156.92,3,470.76,Sunday,13,Non-Veg
ORD00772,Allison Hill,Fish Curry,05-03-2025 01:44,Breakfast,Returning,224.4,3,673.2,Wednesday,1,Non-Veg
ORD00773,Karen Velez,Fried Rice,29-03-2025 21:53,Breakfast,New,384.65,2,769.3,Saturday,21,Non-Veg
ORD00774,William Sanders,Samosa,26-02-2025 11:38,Lunch,New,460.17,3,1380.51,Wednesday,11,Veg
ORD00775,Christine Mcmahon,Dal Makhani,10-03-2025 17:33,Dinner,New,399.27,2,798.54,Monday,17,Veg
ORD00776,Darlene Collins,Chicken Tikka,27-01-2025 18:38,Breakfast,New,134.14,2,268.28,Monday,18,Non-Veg
ORD00777,Michael Robertson,Fried Rice,08-03-2025 21:48,Breakfast,Returning,68.29,3,204.87,Saturday,21,Non-Veg
ORD00778,Jeff Jackson,Mutton Rogan Josh,20-02-2025 15:54,Breakfast,New,312.79,3,938.37,Thursday,15,Non-Veg
ORD00779,Carol Roberts,Chole Bhature,01-01-2025 12:19,Lunch,New,67.97,3,203.91,Wednesday,12,Veg
ORD00780,Christopher Ruiz,Paneer Butter Masala,24-02-2025 07:54,Dinner,Returning,270.75,3,812.25,Monday,7,Veg
ORD00781,Christopher Bell,Spring Roll,07-01-2025 15:12,Dinner,Returning,286.43,2,572.86,Tuesday,15,Non-Veg
ORD00782,Jennifer Scott,Chicken Biryani,17-02-2025 09:16,Dinner,New,237.17,4,948.68,Monday,9,Non-Veg
ORD00783,Robert Matthews,Chole Bhature,09-01-2025 08:51,Breakfast,New,348.5,3,1045.5,Thursday,8,Veg
ORD00784,Christopher Baxter,Mutton Rogan Josh,02-02-2025 20:10,Breakfast,Returning,498.48,1,498.48,Sunday,20,Non-Veg
ORD00785,Michelle Kelly,Fish Curry,11-01-2025 10:36,Lunch,Returning,158.16,2,316.32,Saturday,10,Non-Veg
ORD00786,Marissa Thompson,Paneer Butter Masala,29-03-2025 06:44,Dinner,Returning,221.62,1,221.62,Saturday,6,Veg
ORD00787,Cory Willis,Mutton Rogan Josh,05-02-2025 02:57,Dinner,Returning,61.12,3,183.36,Wednesday,2,Non-Veg
ORD00788,Samantha Roy,Spring Roll,16-02-2025 19:31,Dinner,Returning,269.06,3,807.18,Sunday,19,Non-Veg
ORD00789,Roy Wilson,Fish Curry,23-03-2025 18:19,Breakfast,Returning,281.25,1,281.25,Sunday,18,Non-Veg
ORD00790,Teresa Powell,Spring Roll,16-01-2025 05:40,Dinner,New,332.12,2,664.24,Thursday,5,Non-Veg
ORD00791,Paul Massey,Fish Curry,03-03-2025 00:22,Breakfast,Returning,426.05,2,852.1,Monday,0,Non-Veg
ORD00792,Anita Hardin,Samosa,18-02-2025 22:44,Dinner,Returning,340.95,1,340.95,Tuesday,22,Veg
ORD00793,Nathaniel Wright,Fish Curry,09-03-2025 23:36,Breakfast,New,256.65,3,769.95,Sunday,23,Non-Veg
ORD00794,Cassandra Phillips,Chicken Biryani,04-01-2025 10:45,Breakfast,New,130.1,3,390.3,Saturday,10,Non-Veg
ORD00795,Joshua Clark,Chicken Biryani,20-02-2025 19:09,Dinner,New,459.94,4,1839.76,Thursday,19,Non-Veg
ORD00796,Andre Wilson,Chicken Tikka,05-02-2025 07:40,Dinner,Returning,244.86,1,244.86,Wednesday,7,Non-Veg
ORD00797,John Rogers,Fish Curry,05-02-2025 10:52,Breakfast,New,338.64,1,338.64,Wednesday,10,Non-Veg
ORD00798,Kenneth Graham,Tandoori Roti,10-03-2025 19:25,Dinner,New,365.4,1,365.4,Monday,19,Non-Veg
ORD00799,Derrick Ray,Manchurian,02-02-2025 13:24,Dinner,New,180.43,3,541.29,Sunday,13,Non-Veg
ORD00800,Gary Choi,Chicken Biryani,25-02-2025 05:03,Lunch,Returning,221.64,1,221.64,Tuesday,5,Non-Veg
ORD00801,Elizabeth Miller,Masala Dosa,13-02-2025 03:26,Dinner,New,111.37,4,445.48,Thursday,3,Non-Veg
ORD00802,John Mcdaniel,Spring Roll,14-03-2025 12:34,Dinner,Returning,482.06,2,964.12,Friday,12,Non-Veg
ORD00803,Monica Coleman,Fish Curry,28-01-2025 03:06,Dinner,Returning,480.83,1,480.83,Tuesday,3,Non-Veg
ORD00804,Lisa Walton,Samosa,20-02-2025 09:11,Dinner,New,105.46,1,105.46,Thursday,9,Veg
ORD00805,Christopher Hernandez,Dal Makhani,22-02-2025 03:07,Lunch,New,187.11,3,561.33,Saturday,3,Veg
ORD00806,Jennifer Roman,Pasta Alfredo,20-01-2025 06:32,Dinner,New,122.43,2,244.86,Monday,6,Non-Veg
ORD00807,Elizabeth Green,Samosa,26-02-2025 03:36,Lunch,New,101.58,1,101.58,Wednesday,3,Veg
ORD00808,Angela Smith,Spring Roll,19-03-2025 11:53,Dinner,Returning,340.1,1,340.1,Wednesday,11,Non-Veg
ORD00809,Anthony Greene,Fish Curry,27-01-2025 10:56,Breakfast,Returning,94.19,4,376.76,Monday,10,Non-Veg
ORD00810,Mark Larson,Chole Bhature,28-03-2025 14:40,Lunch,New,352.08,2,704.16,Friday,14,Veg
ORD00811,Jimmy Williamson,Mutton Rogan Josh,10-01-2025 02:33,Dinner,New,455.05,3,1365.15,Friday,2,Non-Veg
ORD00812,Mark Turner,Chicken Tikka,14-02-2025 05:22,Lunch,Returning,362.06,2,724.12,Friday,5,Non-Veg
ORD00813,Amber Berry,Dal Makhani,21-02-2025 11:28,Lunch,Returning,481.4,2,962.8,Friday,11,Veg
ORD00814,Jason Smith,Chole Bhature,01-01-2025 10:33,Breakfast,New,370.49,4,1481.96,Wednesday,10,Veg
ORD00815,Lisa Murray,Samosa,26-01-2025 04:24,Lunch,New,355.81,3,1067.43,Sunday,4,Veg
ORD00816,Michael Chambers,Chicken Tikka,21-03-2025 21:46,Lunch,Returning,211.43,3,634.29,Friday,21,Non-Veg
ORD00817,Jocelyn Mcdonald,Fried Rice,14-02-2025 07:48,Breakfast,New,340.5,1,340.5,Friday,7,Non-Veg
ORD00818,Katherine Young,Mutton Rogan Josh,18-03-2025 14:55,Breakfast,New,168.46,1,168.46,Tuesday,14,Non-Veg
ORD00819,Sean Wang,Chicken Biryani,08-03-2025 05:05,Breakfast,New,415.69,4,1662.76,Saturday,5,Non-Veg
ORD00820,Courtney Powell,Dal Makhani,12-03-2025 00:20,Breakfast,New,298.22,4,1192.88,Wednesday,0,Veg
ORD00821,Valerie Jenkins,Spring Roll,01-03-2025 12:29,Breakfast,Returning,226.62,3,679.86,Saturday,12,Non-Veg
ORD00822,Keith Kennedy,Chicken Tikka,13-01-2025 04:28,Dinner,New,228.55,1,228.55,Monday,4,Non-Veg
ORD00823,Cynthia Kennedy,Veg Thali,02-03-2025 07:38,Dinner,New,390.74,2,781.48,Sunday,7,Veg
ORD00824,Rebecca Kaufman DDS,Masala Dosa,10-02-2025 14:47,Breakfast,New,381.16,4,1524.64,Monday,14,Non-Veg
ORD00825,Shannon Jones MD,Chole Bhature,27-03-2025 11:39,Breakfast,New,392.66,2,785.32,Thursday,11,Veg
ORD00826,Kayla Banks,Mutton Rogan Josh,06-01-2025 17:19,Lunch,New,69.26,2,138.52,Monday,17,Non-Veg
ORD00827,Martin Jones,Manchurian,17-02-2025 03:20,Lunch,Returning,261.35,4,1045.4,Monday,3,Non-Veg
ORD00828,Brittany Roberts,Paneer Butter Masala,22-03-2025 05:46,Breakfast,Returning,96.45,3,289.35,Saturday,5,Veg
ORD00829,Brittany Trujillo,Tandoori Roti,17-03-2025 23:48,Lunch,New,219.5,4,878,Monday,23,Non-Veg
ORD00830,Adam Diaz,Dal Makhani,03-02-2025 06:00,Dinner,New,282.5,4,1130,Monday,6,Veg
ORD00831,Karen Webb,Manchurian,30-03-2025 12:50,Breakfast,Returning,208.8,3,626.4,Sunday,12,Non-Veg
ORD00832,Thomas Escobar,Spring Roll,14-02-2025 07:33,Lunch,New,275.83,2,551.66,Friday,7,Non-Veg
ORD00833,Tracy Brown,Masala Dosa,10-02-2025 00:58,Breakfast,New,281.54,3,844.62,Monday,0,Non-Veg
ORD00834,Deborah Ramirez,Masala Dosa,20-01-2025 06:03,Breakfast,New,213,1,213,Monday,6,Non-Veg
ORD00835,Rachael Flores,Veg Thali,02-03-2025 04:12,Lunch,Returning,374.12,4,1496.48,Sunday,4,Veg
ORD00836,Adam Jordan,Chicken Tikka,03-03-2025 11:03,Lunch,New,315.86,4,1263.44,Monday,11,Non-Veg
ORD00837,Christopher Hunter MD,Veg Thali,03-01-2025 01:02,Breakfast,New,308.07,2,616.14,Friday,1,Veg
ORD00838,William Ruiz,Fish Curry,13-01-2025 06:18,Dinner,New,450.86,2,901.72,Monday,6,Non-Veg
ORD00839,Pamela Lewis,Masala Dosa,06-01-2025 02:08,Lunch,New,282.49,4,1129.96,Monday,2,Non-Veg
ORD00840,Lisa Moore,Dal Makhani,24-02-2025 13:18,Dinner,New,445.33,3,1335.99,Monday,13,Veg
ORD00841,Justin Farmer,Chicken Biryani,28-03-2025 05:18,Breakfast,Returning,322.94,4,1291.76,Friday,5,Non-Veg
ORD00842,Dawn Wall,Chicken Tikka,20-03-2025 22:39,Breakfast,New,423.66,2,847.32,Thursday,22,Non-Veg
ORD00843,Donald Jones,Dal Makhani,14-03-2025 07:51,Breakfast,Returning,125.47,3,376.41,Friday,7,Veg
ORD00844,Amy Brown,Chicken Tikka,25-03-2025 22:54,Dinner,New,153.42,4,613.68,Tuesday,22,Non-Veg
ORD00845,Kristina Gonzales,Chicken Biryani,13-01-2025 00:49,Breakfast,New,285.22,4,1140.88,Monday,0,Non-Veg
ORD00846,Joel Cook,Masala Dosa,17-03-2025 05:32,Dinner,New,129.84,1,129.84,Monday,5,Non-Veg
ORD00847,Jeffrey Johnson,Spring Roll,21-03-2025 21:28,Dinner,New,91.94,2,183.88,Friday,21,Non-Veg
ORD00848,Anita Nielsen,Dal Makhani,24-03-2025 02:24,Dinner,New,453.64,4,1814.56,Monday,2,Veg
ORD00849,Melissa Wilkins,Pasta Alfredo,17-02-2025 12:25,Lunch,New,363.94,4,1455.76,Monday,12,Non-Veg
ORD00850,Patricia Patel,Spring Roll,21-01-2025 21:19,Lunch,Returning,207.73,1,207.73,Tuesday,21,Non-Veg
ORD00851,Amanda Anderson,Masala Dosa,08-02-2025 17:29,Lunch,Returning,394.64,1,394.64,Saturday,17,Non-Veg
ORD00852,Shawn Blackburn,Dal Makhani,26-01-2025 18:48,Dinner,Returning,166.01,1,166.01,Sunday,18,Veg
ORD00853,James Olsen,Tandoori Roti,06-03-2025 13:09,Breakfast,New,283.89,4,1135.56,Thursday,13,Non-Veg
ORD00854,Zachary Perry,Veg Thali,01-03-2025 13:52,Dinner,Returning,233.98,1,233.98,Saturday,13,Veg
ORD00855,Jason Nixon,Pasta Alfredo,15-01-2025 02:07,Dinner,Returning,167.59,4,670.36,Wednesday,2,Non-Veg
ORD00856,Victor Blair,Chole Bhature,21-02-2025 09:32,Dinner,Returning,496.31,4,1985.24,Friday,9,Veg
ORD00857,Mary Watson,Veg Thali,10-03-2025 17:15,Lunch,Returning,130.42,4,521.68,Monday,17,Veg
ORD00858,Susan Baker,Mutton Rogan Josh,24-01-2025 02:23,Dinner,Returning,398.39,4,1593.56,Friday,2,Non-Veg
ORD00859,Gregory Walker,Masala Dosa,08-03-2025 23:20,Dinner,New,386.52,4,1546.08,Saturday,23,Non-Veg
ORD00860,Joshua Krueger,Tandoori Roti,13-03-2025 06:43,Breakfast,New,146.51,4,586.04,Thursday,6,Non-Veg
ORD00861,Ashley Perez,Chole Bhature,13-03-2025 13:13,Dinner,New,122.33,1,122.33,Thursday,13,Veg
ORD00862,Matthew Riley,Chicken Biryani,15-03-2025 05:10,Breakfast,Returning,466.64,4,1866.56,Saturday,5,Non-Veg
ORD00863,Kenneth Webb,Chicken Biryani,09-01-2025 00:32,Lunch,New,216.88,1,216.88,Thursday,0,Non-Veg
ORD00864,Gabrielle Stafford,Pasta Alfredo,07-03-2025 22:40,Lunch,Returning,370.22,1,370.22,Friday,22,Non-Veg
ORD00865,Darren Ellis,Spring Roll,28-03-2025 01:56,Breakfast,Returning,247.54,2,495.08,Friday,1,Non-Veg
ORD00866,Valerie White,Fish Curry,19-03-2025 10:05,Dinner,Returning,137.64,2,275.28,Wednesday,10,Non-Veg
ORD00867,Melissa Osborn,Masala Dosa,25-02-2025 23:54,Dinner,New,211.88,1,211.88,Tuesday,23,Non-Veg
ORD00868,Diana Haley,Masala Dosa,30-03-2025 19:19,Breakfast,Returning,400.85,3,1202.55,Sunday,19,Non-Veg
ORD00869,Nicholas Wheeler,Pasta Alfredo,02-03-2025 22:53,Lunch,New,282.98,1,282.98,Sunday,22,Non-Veg
ORD00870,Corey Flowers,Chicken Biryani,25-03-2025 15:58,Dinner,Returning,376.76,3,1130.28,Tuesday,15,Non-Veg
ORD00871,Paige Smith,Samosa,01-02-2025 15:04,Lunch,New,322.86,2,645.72,Saturday,15,Veg
ORD00872,Lisa Hernandez,Manchurian,11-02-2025 09:26,Lunch,New,167.5,4,670,Tuesday,9,Non-Veg
ORD00873,Nicholas Moyer,Chicken Biryani,16-02-2025 01:53,Dinner,New,276.43,3,829.29,Sunday,1,Non-Veg
ORD00874,Mrs. Ashley Shaffer,Chicken Biryani,28-03-2025 04:47,Dinner,Returning,444.25,3,1332.75,Friday,4,Non-Veg
ORD00875,Jamie Stone,Chicken Tikka,05-03-2025 04:29,Lunch,Returning,396.49,3,1189.47,Wednesday,4,Non-Veg
ORD00876,Amanda Holland,Spring Roll,29-03-2025 11:51,Lunch,Returning,453.44,1,453.44,Saturday,11,Non-Veg
ORD00877,Jason Johnson,Chicken Biryani,13-02-2025 20:52,Lunch,New,222.2,2,444.4,Thursday,20,Non-Veg
ORD00878,Sharon Wong,Tandoori Roti,03-03-2025 14:44,Breakfast,Returning,235.59,3,706.77,Monday,14,Non-Veg
ORD00879,Emily Crawford,Fried Rice,17-02-2025 00:19,Breakfast,Returning,161.72,1,161.72,Monday,0,Non-Veg
ORD00880,Brian Perkins,Fish Curry,06-02-2025 07:28,Dinner,Returning,84.21,2,168.42,Thursday,7,Non-Veg
ORD00881,Kim Sanders,Chole Bhature,13-02-2025 09:03,Lunch,New,452.44,3,1357.32,Thursday,9,Veg
ORD00882,Roy Lucero II,Tandoori Roti,17-01-2025 15:17,Dinner,New,274.55,2,549.1,Friday,15,Non-Veg
ORD00883,Juan Carroll,Tandoori Roti,22-01-2025 09:03,Breakfast,Returning,143.05,2,286.1,Wednesday,9,Non-Veg
ORD00884,Tyler Taylor,Veg Thali,17-03-2025 23:57,Dinner,Returning,120.2,1,120.2,Monday,23,Veg
ORD00885,Maria Spencer,Manchurian,11-01-2025 21:52,Breakfast,Returning,326.22,1,326.22,Saturday,21,Non-Veg
ORD00886,Zachary Johnson,Chicken Tikka,19-03-2025 04:30,Lunch,Returning,271.55,3,814.65,Wednesday,4,Non-Veg
ORD00887,Michael Bender DVM,Masala Dosa,14-02-2025 16:10,Dinner,Returning,229.05,2,458.1,Friday,16,Non-Veg
ORD00888,Veronica Matthews,Fried Rice,05-01-2025 22:17,Lunch,Returning,472.84,1,472.84,Sunday,22,Non-Veg
ORD00889,Morgan Wright,Chole Bhature,15-02-2025 17:40,Lunch,New,255.74,1,255.74,Saturday,17,Veg
ORD00890,Brenda Cooper,Fried Rice,05-03-2025 13:20,Lunch,Returning,360.14,1,360.14,Wednesday,13,Non-Veg
ORD00891,Gregory Holland,Veg Thali,03-03-2025 08:36,Lunch,New,196.45,3,589.35,Monday,8,Veg
ORD00892,Anna Smith,Fried Rice,18-01-2025 00:50,Lunch,New,171.23,3,513.69,Saturday,0,Non-Veg
ORD00893,Vanessa Davis,Masala Dosa,03-02-2025 07:22,Lunch,Returning,144.74,3,434.22,Monday,7,Non-Veg
ORD00894,Emily Carter,Samosa,03-02-2025 05:31,Lunch,Returning,252.83,2,505.66,Monday,5,Veg
ORD00895,Rachel Raymond,Dal Makhani,31-03-2025 03:15,Dinner,New,416.39,3,1249.17,Monday,3,Veg
ORD00896,Joseph Alvarado,Veg Thali,15-03-2025 04:33,Dinner,Returning,435.34,2,870.68,Saturday,4,Veg
ORD00897,James Henry,Spring Roll,14-01-2025 06:36,Dinner,New,262.84,1,262.84,Tuesday,6,Non-Veg
ORD00898,Kevin Mccullough,Pasta Alfredo,17-01-2025 01:48,Lunch,New,498,3,1494,Friday,1,Non-Veg
ORD00899,Amy Bryan,Chicken Tikka,13-03-2025 11:35,Lunch,Returning,302.96,1,302.96,Thursday,11,Non-Veg
ORD00900,Martin Smith,Chicken Biryani,06-02-2025 06:19,Dinner,New,77.02,3,231.06,Thursday,6,Non-Veg
ORD00901,Lisa Scott,Samosa,13-02-2025 09:00,Dinner,New,252.43,3,757.29,Thursday,9,Veg
ORD00902,Jennifer Dominguez,Chole Bhature,24-01-2025 15:28,Lunch,Returning,204.86,4,819.44,Friday,15,Veg
ORD00903,Michelle Neal,Chole Bhature,12-01-2025 00:50,Dinner,New,309.58,2,619.16,Sunday,0,Veg
ORD00904,Amanda Mendoza,Spring Roll,31-03-2025 03:28,Lunch,Returning,196.29,4,785.16,Monday,3,Non-Veg
ORD00905,Charles Harper,Tandoori Roti,12-03-2025 12:27,Lunch,New,221.48,3,664.44,Wednesday,12,Non-Veg
ORD00906,Hayley Gonzalez,Fish Curry,12-02-2025 05:04,Breakfast,New,338.26,3,1014.78,Wednesday,5,Non-Veg
